ID,ProductName,Price
4790,product_B,861
4791,product_C,111
4792,product_D,648
4793,product_A,538
4794,product_B,135
4795,product_C,105
4796,product_D,983
4797,product_A,12
4798,product_B,688
4799,product_C,358
4800,product_D,532
4801,product_A,950
4802,product_B,845
4803,product_C,233
4804,product_D,794
4805,product_A,456
4806,product_B,276
4807,product_C,549
4808,product_D,875
4809,product_A,441
4810,product_B,148
4811,product_C,370
4812,product_D,189
4813,product_A,805
4814,product_B,124
4815,product_C,750
4816,product_D,618
4817,product_A,496
4818,product_B,759
4819,product_C,686
4820,product_D,843
4821,product_A,536
4822,product_B,316
4823,product_C,663
4824,product_D,597
4825,product_A,282
4826,product_B,409
4827,product_C,35
4828,product_D,999
4829,product_A,395
4830,product_B,243
4831,product_C,985
4832,product_D,487
4833,product_A,240
4834,product_B,955
4835,product_C,85
4836,product_D,94
4837,product_A,518
4838,product_B,881
4839,product_C,356
4840,product_D,172
4841,product_A,92
4842,product_B,241
4843,product_C,329
4844,product_D,337
4845,product_A,328
4846,product_B,178
4847,product_C,204
4848,product_D,775
4849,product_A,843
4850,product_B,335
4851,product_C,756
4852,product_D,684
4853,product_A,287
4854,product_B,488
4855,product_C,154
4856,product_D,909
4857,product_A,933
4858,product_B,326
4859,product_C,270
4860,product_D,772
4861,product_A,622
4862,product_B,877
4863,product_C,79
4864,product_D,387
4865,product_A,697
4866,product_B,708
4867,product_C,997
4868,product_D,975
4869,product_A,637
4870,product_B,387
4871,product_C,445
4872,product_D,353
4873,product_A,455
4874,product_B,931
4875,product_C,242
4876,product_D,350
4877,product_A,74
4878,product_B,549
4879,product_C,197
4880,product_D,454
4881,product_A,290
4882,product_B,187
4883,product_C,431
4884,product_D,901
4885,product_A,783
4886,product_B,211
4887,product_C,840
4888,product_D,850
4889,product_A,278
4890,product_B,396
4891,product_C,881
4892,product_D,449
4893,product_A,624
4894,product_B,109
4895,product_C,702
4896,product_D,181
4897,product_A,613
4898,product_B,435
4899,product_C,902
4900,product_D,309
4901,product_A,945
4902,product_B,409
4903,product_C,267
4904,product_D,931
4905,product_A,751
4906,product_B,79
4907,product_C,374
4908,product_D,145
4909,product_A,511
4910,product_B,531
4911,product_C,859
4912,product_D,526
4913,product_A,1000
4914,product_B,352
4915,product_C,493
4916,product_D,16
4917,product_A,68
4918,product_B,697
4919,product_C,146
4920,product_D,693
4921,product_A,211
4922,product_B,444
4923,product_C,654
4924,product_D,644
4925,product_A,214
4926,product_B,433
4927,product_C,428
4928,product_D,429
4929,product_A,651
4930,product_B,677
4931,product_C,10
4932,product_D,963
4933,product_A,24
4934,product_B,292
4935,product_C,794
4936,product_D,818
4937,product_A,538
4938,product_B,987
4939,product_C,687
4940,product_D,532
4941,product_A,983
4942,product_B,721
4943,product_C,767
4944,product_D,43
4945,product_A,106
4946,product_B,890
4947,product_C,943
4948,product_D,685
4949,product_A,995
4950,product_B,489
4951,product_C,81
4952,product_D,754
4953,product_A,589
4954,product_B,638
4955,product_C,628
4956,product_D,547
4957,product_A,991
4958,product_B,862
4959,product_C,485
4960,product_D,241
4961,product_A,610
4962,product_B,184
4963,product_C,311
4964,product_D,368
4965,product_A,605
4966,product_B,783
4967,product_C,107
4968,product_D,639
4969,product_A,353
4970,product_B,282
4971,product_C,679
4972,product_D,662
4973,product_A,349
4974,product_B,865
4975,product_C,244
4976,product_D,813
4977,product_A,806
4978,product_B,974
4979,product_C,230
4980,product_D,695
4981,product_A,882
4982,product_B,297
4983,product_C,372
4984,product_D,400
4985,product_A,230
4986,product_B,175
4987,product_C,584
4988,product_D,763
4989,product_A,945
4990,product_B,653
4991,product_C,279
4992,product_D,121
4993,product_A,485
4994,product_B,554
4995,product_C,747
4996,product_D,992
4997,product_A,641
4998,product_B,244
4999,product_C,495
5000,product_D,128
5001,product_A,814
5002,product_B,881
5003,product_C,455
5004,product_D,645
5005,product_A,411
5006,product_B,886
5007,product_C,239
5008,product_D,983
5009,product_A,813
5010,product_B,508
5011,product_C,576
5012,product_D,512
5013,product_A,495
5014,product_B,998
5015,product_C,889
5016,product_D,811
5017,product_A,518
5018,product_B,495
5019,product_C,506
5020,product_D,13
5021,product_A,614
5022,product_B,41
5023,product_C,927
5024,product_D,97
5025,product_A,426
5026,product_B,209
5027,product_C,823
5028,product_D,602
5029,product_A,67
5030,product_B,975
5031,product_C,557
5032,product_D,400
5033,product_A,15
5034,product_B,596
5035,product_C,198
5036,product_D,431
5037,product_A,81
5038,product_B,649
5039,product_C,369
5040,product_D,682
5041,product_A,553
5042,product_B,640
5043,product_C,623
5044,product_D,10
5045,product_A,209
5046,product_B,48
5047,product_C,452
5048,product_D,445
5049,product_A,541
5050,product_B,869
5051,product_C,513
5052,product_D,81
5053,product_A,767
5054,product_B,774
5055,product_C,345
5056,product_D,964
5057,product_A,288
5058,product_B,543
5059,product_C,762
5060,product_D,223
5061,product_A,159
5062,product_B,401
5063,product_C,269
5064,product_D,329
5065,product_A,334
5066,product_B,138
5067,product_C,625
5068,product_D,408
5069,product_A,987
5070,product_B,159
5071,product_C,625
5072,product_D,347
5073,product_A,824
5074,product_B,766
5075,product_C,889
5076,product_D,119
5077,product_A,268
5078,product_B,749
5079,product_C,601
5080,product_D,20
5081,product_A,890
5082,product_B,754
5083,product_C,230
5084,product_D,266
5085,product_A,90
5086,product_B,91
5087,product_C,500
5088,product_D,609
5089,product_A,14
5090,product_B,203
5091,product_C,259
5092,product_D,475
5093,product_A,721
5094,product_B,910
5095,product_C,400
5096,product_D,863
5097,product_A,233
5098,product_B,230
5099,product_C,152
5100,product_D,290
5101,product_A,651
5102,product_B,141
5103,product_C,780
5104,product_D,32
5105,product_A,123
5106,product_B,935
5107,product_C,377
5108,product_D,179
5109,product_A,541
5110,product_B,70
5111,product_C,952
5112,product_D,707
5113,product_A,962
5114,product_B,530
5115,product_C,363
5116,product_D,523
5117,product_A,280
5118,product_B,353
5119,product_C,92
5120,product_D,194
5121,product_A,689
5122,product_B,991
5123,product_C,774
5124,product_D,412
5125,product_A,578
5126,product_B,111
5127,product_C,893
5128,product_D,256
5129,product_A,215
5130,product_B,248
5131,product_C,476
5132,product_D,754
5133,product_A,675
5134,product_B,897
5135,product_C,419
5136,product_D,229
5137,product_A,292
5138,product_B,769
5139,product_C,437
5140,product_D,362
5141,product_A,739
5142,product_B,657
5143,product_C,648
5144,product_D,375
5145,product_A,247
5146,product_B,233
5147,product_C,305
5148,product_D,475
5149,product_A,978
5150,product_B,268
5151,product_C,951
5152,product_D,464
5153,product_A,477
5154,product_B,574
5155,product_C,549
5156,product_D,501
5157,product_A,280
5158,product_B,798
5159,product_C,57
5160,product_D,388
5161,product_A,659
5162,product_B,360
5163,product_C,860
5164,product_D,743
5165,product_A,391
5166,product_B,846
5167,product_C,187
5168,product_D,249
5169,product_A,541
5170,product_B,452
5171,product_C,197
5172,product_D,295
5173,product_A,615
5174,product_B,657
5175,product_C,474
5176,product_D,243
5177,product_A,587
5178,product_B,526
5179,product_C,275
5180,product_D,727
5181,product_A,292
5182,product_B,112
5183,product_C,543
5184,product_D,484
5185,product_A,622
5186,product_B,164
5187,product_C,463
5188,product_D,851
5189,product_A,699
5190,product_B,792
5191,product_C,45
5192,product_D,422
5193,product_A,173
5194,product_B,514
5195,product_C,264
5196,product_D,552
5197,product_A,755
5198,product_B,266
5199,product_C,126
5200,product_D,992
5201,product_A,325
5202,product_B,856
5203,product_C,311
5204,product_D,771
5205,product_A,868
5206,product_B,902
5207,product_C,808
5208,product_D,820
5209,product_A,537
5210,product_B,437
5211,product_C,555
5212,product_D,67
5213,product_A,261
5214,product_B,487
5215,product_C,1000
5216,product_D,124
5217,product_A,506
5218,product_B,191
5219,product_C,629
5220,product_D,728
5221,product_A,956
5222,product_B,198
5223,product_C,381
5224,product_D,255
5225,product_A,803
5226,product_B,548
5227,product_C,58
5228,product_D,884
5229,product_A,168
5230,product_B,290
5231,product_C,404
5232,product_D,337
5233,product_A,205
5234,product_B,410
5235,product_C,255
5236,product_D,222
5237,product_A,898
5238,product_B,93
5239,product_C,59
5240,product_D,889
5241,product_A,81
5242,product_B,731
5243,product_C,514
5244,product_D,668
5245,product_A,42
5246,product_B,956
5247,product_C,805
5248,product_D,64
5249,product_A,672
5250,product_B,543
5251,product_C,285
5252,product_D,54
5253,product_A,244
5254,product_B,100
5255,product_C,308
5256,product_D,936
5257,product_A,304
5258,product_B,662
5259,product_C,629
5260,product_D,905
5261,product_A,495
5262,product_B,794
5263,product_C,545
5264,product_D,123
5265,product_A,58
5266,product_B,657
5267,product_C,670
5268,product_D,963
5269,product_A,232
5270,product_B,838
5271,product_C,792
5272,product_D,207
5273,product_A,34
5274,product_B,777
5275,product_C,722
5276,product_D,85
5277,product_A,858
5278,product_B,56
5279,product_C,14
5280,product_D,270
5281,product_A,328
5282,product_B,254
5283,product_C,326
5284,product_D,232
5285,product_A,708
5286,product_B,120
5287,product_C,446
5288,product_D,411
5289,product_A,309
5290,product_B,849
5291,product_C,248
5292,product_D,917
5293,product_A,76
5294,product_B,549
5295,product_C,142
5296,product_D,563
5297,product_A,414
5298,product_B,863
5299,product_C,420
5300,product_D,767
5301,product_A,588
5302,product_B,350
5303,product_C,361
5304,product_D,889
5305,product_A,622
5306,product_B,584
5307,product_C,454
5308,product_D,936
5309,product_A,688
5310,product_B,284
5311,product_C,904
5312,product_D,944
5313,product_A,715
5314,product_B,725
5315,product_C,751
5316,product_D,186
5317,product_A,314
5318,product_B,676
5319,product_C,143
5320,product_D,677
5321,product_A,774
5322,product_B,848
5323,product_C,550
5324,product_D,772
5325,product_A,361
5326,product_B,633
5327,product_C,35
5328,product_D,453
5329,product_A,773
5330,product_B,377
5331,product_C,361
5332,product_D,677
5333,product_A,561
5334,product_B,428
5335,product_C,765
5336,product_D,887
5337,product_A,257
5338,product_B,759
5339,product_C,375
5340,product_D,521
5341,product_A,440
5342,product_B,892
5343,product_C,895
5344,product_D,88
5345,product_A,474
5346,product_B,182
5347,product_C,781
5348,product_D,286
5349,product_A,323
5350,product_B,318
5351,product_C,365
5352,product_D,550
5353,product_A,181
5354,product_B,116
5355,product_C,250
5356,product_D,592
5357,product_A,122
5358,product_B,607
5359,product_C,883
5360,product_D,733
5361,product_A,235
5362,product_B,809
5363,product_C,254
5364,product_D,163
5365,product_A,39
5366,product_B,829
5367,product_C,216
5368,product_D,456
5369,product_A,409
5370,product_B,133
5371,product_C,691
5372,product_D,831
5373,product_A,775
5374,product_B,301
5375,product_C,73
5376,product_D,302
5377,product_A,947
5378,product_B,802
5379,product_C,301
5380,product_D,255
5381,product_A,67
5382,product_B,372
5383,product_C,136
5384,product_D,671
5385,product_A,993
5386,product_B,672
5387,product_C,209
5388,product_D,116
5389,product_A,369
5390,product_B,407
5391,product_C,835
5392,product_D,511
5393,product_A,592
5394,product_B,131
5395,product_C,565
5396,product_D,895
5397,product_A,133
5398,product_B,631
5399,product_C,699
5400,product_D,27
5401,product_A,460
5402,product_B,97
5403,product_C,676
5404,product_D,685
5405,product_A,190
5406,product_B,986
5407,product_C,929
5408,product_D,902
5409,product_A,38
5410,product_B,967
5411,product_C,935
5412,product_D,229
5413,product_A,73
5414,product_B,102
5415,product_C,717
5416,product_D,538
5417,product_A,467
5418,product_B,782
5419,product_C,972
5420,product_D,433
5421,product_A,817
5422,product_B,130
5423,product_C,170
5424,product_D,697
5425,product_A,51
5426,product_B,409
5427,product_C,244
5428,product_D,35
5429,product_A,752
5430,product_B,34
5431,product_C,249
5432,product_D,120
5433,product_A,956
5434,product_B,101
5435,product_C,369
5436,product_D,177
5437,product_A,249
5438,product_B,363
5439,product_C,55
5440,product_D,997
5441,product_A,982
5442,product_B,681
5443,product_C,111
5444,product_D,123
5445,product_A,924
5446,product_B,331
5447,product_C,14
5448,product_D,905
5449,product_A,309
5450,product_B,620
5451,product_C,12
5452,product_D,977
5453,product_A,35
5454,product_B,696
5455,product_C,742
5456,product_D,370
5457,product_A,939
5458,product_B,542
5459,product_C,28
5460,product_D,761
5461,product_A,375
5462,product_B,973
5463,product_C,728
5464,product_D,71
5465,product_A,923
5466,product_B,57
5467,product_C,494
5468,product_D,922
5469,product_A,566
5470,product_B,572
5471,product_C,498
5472,product_D,420
5473,product_A,717
5474,product_B,950
5475,product_C,103
5476,product_D,649
5477,product_A,73
5478,product_B,155
5479,product_C,711
5480,product_D,670
5481,product_A,592
5482,product_B,977
5483,product_C,242
5484,product_D,667
5485,product_A,893
5486,product_B,79
5487,product_C,245
5488,product_D,377
5489,product_A,293
5490,product_B,95
5491,product_C,574
5492,product_D,812
5493,product_A,263
5494,product_B,207
5495,product_C,764
5496,product_D,760
5497,product_A,269
5498,product_B,501
5499,product_C,41
5500,product_D,81
5501,product_A,472
5502,product_B,660
5503,product_C,592
5504,product_D,525
5505,product_A,707
5506,product_B,525
5507,product_C,678
5508,product_D,953
5509,product_A,820
5510,product_B,544
5511,product_C,654
5512,product_D,535
5513,product_A,280
5514,product_B,786
5515,product_C,368
5516,product_D,489
5517,product_A,215
5518,product_B,881
5519,product_C,323
5520,product_D,42
5521,product_A,710
5522,product_B,45
5523,product_C,896
5524,product_D,365
5525,product_A,179
5526,product_B,922
5527,product_C,762
5528,product_D,859
5529,product_A,329
5530,product_B,933
5531,product_C,254
5532,product_D,339
5533,product_A,348
5534,product_B,159
5535,product_C,291
5536,product_D,602
5537,product_A,255
5538,product_B,159
5539,product_C,749
5540,product_D,112
5541,product_A,254
5542,product_B,806
5543,product_C,547
5544,product_D,425
5545,product_A,134
5546,product_B,628
5547,product_C,589
5548,product_D,277
5549,product_A,209
5550,product_B,560
5551,product_C,763
5552,product_D,896
5553,product_A,212
5554,product_B,224
5555,product_C,752
5556,product_D,157
5557,product_A,929
5558,product_B,559
5559,product_C,107
5560,product_D,932
5561,product_A,884
5562,product_B,971
5563,product_C,666
5564,product_D,302
5565,product_A,229
5566,product_B,128
5567,product_C,728
5568,product_D,993
5569,product_A,774
5570,product_B,227
5571,product_C,333
5572,product_D,978
5573,product_A,419
5574,product_B,161
5575,product_C,415
5576,product_D,210
5577,product_A,903
5578,product_B,745
5579,product_C,299
5580,product_D,828
5581,product_A,800
5582,product_B,165
5583,product_C,668
5584,product_D,199
5585,product_A,105
5586,product_B,440
5587,product_C,190
5588,product_D,408
5589,product_A,524
5590,product_B,270
5591,product_C,300
5592,product_D,308
5593,product_A,782
5594,product_B,700
5595,product_C,128
5596,product_D,873
5597,product_A,518
5598,product_B,748
5599,product_C,632
5600,product_D,96
5601,product_A,105
5602,product_B,469
5603,product_C,495
5604,product_D,624
5605,product_A,845
5606,product_B,694
5607,product_C,249
5608,product_D,379
5609,product_A,138
5610,product_B,502
5611,product_C,167
5612,product_D,892
5613,product_A,331
5614,product_B,467
5615,product_C,206
5616,product_D,605
5617,product_A,466
5618,product_B,535
5619,product_C,235
5620,product_D,562
5621,product_A,55
5622,product_B,815
5623,product_C,749
5624,product_D,374
5625,product_A,868
5626,product_B,932
5627,product_C,76
5628,product_D,93
5629,product_A,797
5630,product_B,667
5631,product_C,994
5632,product_D,469
5633,product_A,672
5634,product_B,960
5635,product_C,180
5636,product_D,955
5637,product_A,935
5638,product_B,29
5639,product_C,159
5640,product_D,181
5641,product_A,44
5642,product_B,325
5643,product_C,919
5644,product_D,934
5645,product_A,447
5646,product_B,128
5647,product_C,243
5648,product_D,578
5649,product_A,810
5650,product_B,473
5651,product_C,96
5652,product_D,388
5653,product_A,233
5654,product_B,997
5655,product_C,751
5656,product_D,736
5657,product_A,494
5658,product_B,680
5659,product_C,111
5660,product_D,333
5661,product_A,770
5662,product_B,127
5663,product_C,518
5664,product_D,464
5665,product_A,875
5666,product_B,858
5667,product_C,519
5668,product_D,111
5669,product_A,841
5670,product_B,944
5671,product_C,528
5672,product_D,799
5673,product_A,770
5674,product_B,708
5675,product_C,233
5676,product_D,804
5677,product_A,306
5678,product_B,628
5679,product_C,788
5680,product_D,972
5681,product_A,746
5682,product_B,43
5683,product_C,720
5684,product_D,903
5685,product_A,982
5686,product_B,670
5687,product_C,54
5688,product_D,684
5689,product_A,781
5690,product_B,13
5691,product_C,905
5692,product_D,637
5693,product_A,711
5694,product_B,860
5695,product_C,398
5696,product_D,584
5697,product_A,491
5698,product_B,46
5699,product_C,395
5700,product_D,460
5701,product_A,57
5702,product_B,668
5703,product_C,159
5704,product_D,65
5705,product_A,742
5706,product_B,553
5707,product_C,798
5708,product_D,140
5709,product_A,29
5710,product_B,383
5711,product_C,932
5712,product_D,279
5713,product_A,745
5714,product_B,667
5715,product_C,851
5716,product_D,874
5717,product_A,831
5718,product_B,808
5719,product_C,556
5720,product_D,584
5721,product_A,635
5722,product_B,67
5723,product_C,165
5724,product_D,281
5725,product_A,527
5726,product_B,74
5727,product_C,995
5728,product_D,504
5729,product_A,151
5730,product_B,785
5731,product_C,120
5732,product_D,467
5733,product_A,125
5734,product_B,572
5735,product_C,339
5736,product_D,517
5737,product_A,401
5738,product_B,952
5739,product_C,898
5740,product_D,970
5741,product_A,281
5742,product_B,451
5743,product_C,985
5744,product_D,911
5745,product_A,455
5746,product_B,971
5747,product_C,10
5748,product_D,759
5749,product_A,726
5750,product_B,399
5751,product_C,841
5752,product_D,799
5753,product_A,796
5754,product_B,62
5755,product_C,904
5756,product_D,734
5757,product_A,873
5758,product_B,882
5759,product_C,814
5760,product_D,679
5761,product_A,158
5762,product_B,794
5763,product_C,655
5764,product_D,533
5765,product_A,663
5766,product_B,425
5767,product_C,59
5768,product_D,924
5769,product_A,593
5770,product_B,73
5771,product_C,359
5772,product_D,797
5773,product_A,933
5774,product_B,522
5775,product_C,973
5776,product_D,419
5777,product_A,585
5778,product_B,177
5779,product_C,939
5780,product_D,316
5781,product_A,807
5782,product_B,715
5783,product_C,582
5784,product_D,752
5785,product_A,370
5786,product_B,813
5787,product_C,710
5788,product_D,675
5789,product_A,711
5790,product_B,647
5791,product_C,956
5792,product_D,375
5793,product_A,19
5794,product_B,901
5795,product_C,881
5796,product_D,358
5797,product_A,273
5798,product_B,893
5799,product_C,638
5800,product_D,710
5801,product_A,549
5802,product_B,151
5803,product_C,226
5804,product_D,817
5805,product_A,815
5806,product_B,243
5807,product_C,86
5808,product_D,354
5809,product_A,885
5810,product_B,821
5811,product_C,655
5812,product_D,354
5813,product_A,691
5814,product_B,137
5815,product_C,740
5816,product_D,447
5817,product_A,613
5818,product_B,291
5819,product_C,681
5820,product_D,118
5821,product_A,338
5822,product_B,949
5823,product_C,453
5824,product_D,880
5825,product_A,872
5826,product_B,696
5827,product_C,249
5828,product_D,176
5829,product_A,288
5830,product_B,917
5831,product_C,478
5832,product_D,15
5833,product_A,982
5834,product_B,579
5835,product_C,184
5836,product_D,15
5837,product_A,871
5838,product_B,743
5839,product_C,656
5840,product_D,829
5841,product_A,476
5842,product_B,569
5843,product_C,440
5844,product_D,869
5845,product_A,876
5846,product_B,509
5847,product_C,490
5848,product_D,105
5849,product_A,914
5850,product_B,432
5851,product_C,75
5852,product_D,31
5853,product_A,404
5854,product_B,982
5855,product_C,986
5856,product_D,599
5857,product_A,888
5858,product_B,614
5859,product_C,486
5860,product_D,313
5861,product_A,440
5862,product_B,133
5863,product_C,551
5864,product_D,861
5865,product_A,459
5866,product_B,239
5867,product_C,395
5868,product_D,314
5869,product_A,286
5870,product_B,727
5871,product_C,226
5872,product_D,865
5873,product_A,994
5874,product_B,25
5875,product_C,259
5876,product_D,847
5877,product_A,410
5878,product_B,998
5879,product_C,443
5880,product_D,458
5881,product_A,494
5882,product_B,896
5883,product_C,451
5884,product_D,232
5885,product_A,273
5886,product_B,329
5887,product_C,731
5888,product_D,256
5889,product_A,828
5890,product_B,237
5891,product_C,324
5892,product_D,257
5893,product_A,211
5894,product_B,480
5895,product_C,561
5896,product_D,897
5897,product_A,290
5898,product_B,952
5899,product_C,844
5900,product_D,181
5901,product_A,561
5902,product_B,916
5903,product_C,133
5904,product_D,933
5905,product_A,628
5906,product_B,678
5907,product_C,837
5908,product_D,743
5909,product_A,736
5910,product_B,48
5911,product_C,120
5912,product_D,426
5913,product_A,984
5914,product_B,995
5915,product_C,270
5916,product_D,441
5917,product_A,347
5918,product_B,353
5919,product_C,23
5920,product_D,142
5921,product_A,384
5922,product_B,935
5923,product_C,845
5924,product_D,132
5925,product_A,374
5926,product_B,45
5927,product_C,93
5928,product_D,148
5929,product_A,924
5930,product_B,988
5931,product_C,870
5932,product_D,518
5933,product_A,377
5934,product_B,404
5935,product_C,72
5936,product_D,765
5937,product_A,966
5938,product_B,716
5939,product_C,287
5940,product_D,310
5941,product_A,485
5942,product_B,478
5943,product_C,241
5944,product_D,888
5945,product_A,243
5946,product_B,755
5947,product_C,897
5948,product_D,287
5949,product_A,488
5950,product_B,805
5951,product_C,709
5952,product_D,278
5953,product_A,219
5954,product_B,307
5955,product_C,393
5956,product_D,232
5957,product_A,628
5958,product_B,576
5959,product_C,53
5960,product_D,292
5961,product_A,477
5962,product_B,664
5963,product_C,12
5964,product_D,948
5965,product_A,235
5966,product_B,909
5967,product_C,923
5968,product_D,1000
5969,product_A,859
5970,product_B,992
5971,product_C,420
5972,product_D,941
5973,product_A,111
5974,product_B,228
5975,product_C,141
5976,product_D,430
5977,product_A,459
5978,product_B,139
5979,product_C,193
5980,product_D,249
5981,product_A,870
5982,product_B,572
5983,product_C,295
5984,product_D,629
5985,product_A,100
5986,product_B,814
5987,product_C,300
5988,product_D,115
5989,product_A,732
5990,product_B,169
5991,product_C,11
5992,product_D,883
5993,product_A,315
5994,product_B,535
5995,product_C,78
5996,product_D,650
5997,product_A,160
5998,product_B,782
5999,product_C,727
6000,product_D,839
6001,product_A,585
6002,product_B,53
6003,product_C,306
6004,product_D,556
6005,product_A,416
6006,product_B,338
6007,product_C,28
6008,product_D,873
6009,product_A,368
6010,product_B,78
6011,product_C,17
6012,product_D,412
6013,product_A,170
6014,product_B,74
6015,product_C,42
6016,product_D,878
6017,product_A,208
6018,product_B,369
6019,product_C,805
6020,product_D,577
6021,product_A,748
6022,product_B,182
6023,product_C,41
6024,product_D,143
6025,product_A,128
6026,product_B,715
6027,product_C,60
6028,product_D,744
6029,product_A,90
6030,product_B,903
6031,product_C,925
6032,product_D,371
6033,product_A,22
6034,product_B,274
6035,product_C,984
6036,product_D,131
6037,product_A,93
6038,product_B,270
6039,product_C,247
6040,product_D,786
6041,product_A,719
6042,product_B,243
6043,product_C,313
6044,product_D,376
6045,product_A,598
6046,product_B,903
6047,product_C,375
6048,product_D,262
6049,product_A,643
6050,product_B,235
6051,product_C,756
6052,product_D,828
6053,product_A,534
6054,product_B,367
6055,product_C,907
6056,product_D,151
6057,product_A,389
6058,product_B,980
6059,product_C,546
6060,product_D,998
6061,product_A,419
6062,product_B,509
6063,product_C,897
6064,product_D,246
6065,product_A,347
6066,product_B,974
6067,product_C,46
6068,product_D,836
6069,product_A,132
6070,product_B,293
6071,product_C,11
6072,product_D,424
6073,product_A,960
6074,product_B,830
6075,product_C,405
6076,product_D,60
6077,product_A,432
6078,product_B,411
6079,product_C,928
6080,product_D,727
6081,product_A,556
6082,product_B,575
6083,product_C,327
6084,product_D,906
6085,product_A,452
6086,product_B,670
6087,product_C,271
6088,product_D,375
6089,product_A,479
6090,product_B,316
6091,product_C,153
6092,product_D,384
6093,product_A,140
6094,product_B,838
6095,product_C,102
6096,product_D,566
6097,product_A,224
6098,product_B,951
6099,product_C,861
6100,product_D,467
6101,product_A,494
6102,product_B,921
6103,product_C,835
6104,product_D,247
6105,product_A,553
6106,product_B,407
6107,product_C,643
6108,product_D,450
6109,product_A,84
6110,product_B,882
6111,product_C,479
6112,product_D,451
6113,product_A,333
6114,product_B,284
6115,product_C,46
6116,product_D,104
6117,product_A,667
6118,product_B,615
6119,product_C,822
6120,product_D,977
6121,product_A,162
6122,product_B,942
6123,product_C,429
6124,product_D,171
6125,product_A,176
6126,product_B,539
6127,product_C,96
6128,product_D,277
6129,product_A,341
6130,product_B,302
6131,product_C,425
6132,product_D,668
6133,product_A,302
6134,product_B,164
6135,product_C,87
6136,product_D,644
6137,product_A,768
6138,product_B,983
6139,product_C,582
6140,product_D,832
6141,product_A,776
6142,product_B,118
6143,product_C,818
6144,product_D,718
6145,product_A,510
6146,product_B,940
6147,product_C,923
6148,product_D,487
6149,product_A,339
6150,product_B,661
6151,product_C,716
6152,product_D,287
6153,product_A,901
6154,product_B,24
6155,product_C,198
6156,product_D,561
6157,product_A,544
6158,product_B,73
6159,product_C,417
6160,product_D,928
6161,product_A,727
6162,product_B,983
6163,product_C,81
6164,product_D,397
6165,product_A,810
6166,product_B,254
6167,product_C,508
6168,product_D,186
6169,product_A,104
6170,product_B,736
6171,product_C,829
6172,product_D,851
6173,product_A,750
6174,product_B,840
6175,product_C,979
6176,product_D,511
6177,product_A,125
6178,product_B,649
6179,product_C,29
6180,product_D,574
6181,product_A,333
6182,product_B,416
6183,product_C,685
6184,product_D,182
6185,product_A,994
6186,product_B,805
6187,product_C,704
6188,product_D,48
6189,product_A,386
6190,product_B,126
6191,product_C,508
6192,product_D,225
6193,product_A,170
6194,product_B,685
6195,product_C,579
6196,product_D,323
6197,product_A,621
6198,product_B,894
6199,product_C,283
6200,product_D,314
6201,product_A,947
6202,product_B,606
6203,product_C,154
6204,product_D,130
6205,product_A,739
6206,product_B,753
6207,product_C,985
6208,product_D,608
6209,product_A,31
6210,product_B,837
6211,product_C,652
6212,product_D,655
6213,product_A,956
6214,product_B,931
6215,product_C,757
6216,product_D,449
6217,product_A,733
6218,product_B,232
6219,product_C,216
6220,product_D,617
6221,product_A,951
6222,product_B,570
6223,product_C,903
6224,product_D,905
6225,product_A,509
6226,product_B,784
6227,product_C,392
6228,product_D,434
6229,product_A,802
6230,product_B,1000
6231,product_C,472
6232,product_D,135
6233,product_A,829
6234,product_B,673
6235,product_C,24
6236,product_D,693
6237,product_A,144
6238,product_B,379
6239,product_C,467
6240,product_D,378
6241,product_A,319
6242,product_B,643
6243,product_C,765
6244,product_D,508
6245,product_A,49
6246,product_B,77
6247,product_C,185
6248,product_D,971
6249,product_A,841
6250,product_B,284
6251,product_C,479
6252,product_D,304
6253,product_A,755
6254,product_B,638
6255,product_C,919
6256,product_D,342
6257,product_A,595
6258,product_B,725
6259,product_C,919
6260,product_D,196
6261,product_A,959
6262,product_B,922
6263,product_C,312
6264,product_D,998
6265,product_A,877
6266,product_B,756
6267,product_C,179
6268,product_D,606
6269,product_A,652
6270,product_B,249
6271,product_C,647
6272,product_D,82
6273,product_A,920
6274,product_B,391
6275,product_C,995
6276,product_D,954
6277,product_A,938
6278,product_B,600
6279,product_C,472
6280,product_D,717
6281,product_A,153
6282,product_B,931
6283,product_C,781
6284,product_D,945
6285,product_A,963
6286,product_B,344
6287,product_C,510
6288,product_D,560
6289,product_A,607
6290,product_B,602
6291,product_C,298
6292,product_D,862
6293,product_A,596
6294,product_B,905
6295,product_C,174
6296,product_D,635
6297,product_A,604
6298,product_B,451
6299,product_C,976
6300,product_D,110
6301,product_A,391
6302,product_B,616
6303,product_C,912
6304,product_D,68
6305,product_A,19
6306,product_B,445
6307,product_C,551
6308,product_D,34
6309,product_A,503
6310,product_B,623
6311,product_C,394
6312,product_D,374
6313,product_A,205
6314,product_B,430
6315,product_C,61
6316,product_D,254
6317,product_A,278
6318,product_B,367
6319,product_C,895
6320,product_D,256
6321,product_A,254
6322,product_B,10
6323,product_C,130
6324,product_D,713
6325,product_A,812
6326,product_B,655
6327,product_C,438
6328,product_D,111
6329,product_A,909
6330,product_B,1000
6331,product_C,94
6332,product_D,120
6333,product_A,146
6334,product_B,90
6335,product_C,219
6336,product_D,23
6337,product_A,906
6338,product_B,328
6339,product_C,828
6340,product_D,566
6341,product_A,933
6342,product_B,988
